modelName,param,storyName,clipts,clipis,accss
StoryAdapter,id4,tam_cam,"[0.2685546875, 0.26611328125, 0.260009765625, 0.263916015625, 0.262939453125, 0.2369384765625, 0.258056640625, 0.266357421875, 0.351318359375, 0.2369384765625, 0.2320556640625, 0.255615234375, 0.3046875, 0.275634765625, 0.30078125, 0.251953125, 0.263671875, 0.2454833984375, 0.303466796875, 0.281005859375, 0.268310546875, 0.302490234375, 0.318359375, 0.26953125, 0.2763671875, 0.30517578125, 0.316650390625, 0.304443359375, 0.290283203125, 0.339599609375, 0.203369140625, 0.2340087890625, 0.201904296875, 0.28759765625]","[0.86572265625, 0.86572265625, 0.86572265625, 0.86767578125, 0.86767578125, 0.8134765625, 0.86669921875, 0.8046875, 0.8046875, 0.91162109375, 0.865234375, 0.865234375, 0.85595703125, 0.8583984375, 0.87841796875, 0.78173828125, 0.822265625, 0.86767578125, 0.86767578125, 0.9111328125, 0.8525390625, 0.80615234375, 0.77783203125, 0.7314453125, 0.7314453125, 0.7314453125, 0.81884765625, 0.81884765625, 0.81884765625, 0.76806640625, 0.7265625, 0.76806640625, 0.76806640625, 0.82177734375, 0.82177734375, 0.74365234375, 0.74365234375, 0.74365234375, 0.6787109375, 0.83154296875, 0.7373046875, 0.84765625, 0.73046875, 0.8701171875, 0.767578125, 0.75, 0.80078125, 0.736328125, 0.79296875, 0.76611328125, 0.8037109375, 0.69140625, 0.69091796875, 0.75048828125, 0.70849609375, 0.79248046875, 0.79248046875, 0.7685546875, 0.7685546875, 0.70849609375]","{'kind village girl': 0.7075427827380952, 'jealous stepsister': 0, 'stepmother': 0.708740234375, 'kind old sage': 0.81640625, 'goby fish': 0.53662109375, 'rooster': 0, 'sparrows': 0, 'white horse': 0, 'elephants': 0, 'king': 0.6272786458333334, 'women': 0, 'oriole bird': 0.8564453125, 'trees': 0, 'loom': 0, 'magic persimmon': 0.4990234375, 'old woman': 0.6923828125, 'soldiers': 0, 'crow': 0}"
StoryAdapter,id4,thach_sanh,"[0.334228515625, 0.248779296875, 0.302978515625, 0.339599609375, 0.33203125, 0.35009765625, 0.308349609375, 0.25927734375, 0.301513671875, 0.299560546875, 0.2841796875, 0.294921875, 0.323486328125, 0.288330078125, 0.318359375, 0.294921875, 0.294677734375, 0.27294921875, 0.32177734375, 0.287841796875, 0.2724609375]","[0.81298828125, 0.8916015625, 0.8623046875, 0.8154296875, 0.86376953125, 0.748046875, 0.79541015625, 0.748046875, 0.6875, 0.71484375, 0.68212890625, 0.763671875, 0.81884765625, 0.8349609375, 0.83837890625, 0.67138671875, 0.75732421875, 0.72119140625, 0.68310546875, 0.80859375, 0.826171875, 0.7177734375]","{'elderly couple': 0, 'prince': 0, 'courageous woodcutter': 0.6598011363636364, 'celestial being': 0, 'cunning man': 0.72939453125, 'villagers': 0, 'mother': 0, 'ogre monster': 0, 'python monster': 0, 'king': 0.58154296875, 'eagle': 0, 'princess': 0.701171875, 'sea king': 0, 'spirits': 0, 'armies': 0}"
StoryAdapter,id4,thanh_giong,"[0.2353515625, 0.224853515625, 0.215087890625, 0.2156982421875, 0.239990234375, 0.2264404296875, 0.32568359375, 0.2442626953125, 0.269775390625, 0.2149658203125, 0.2479248046875, 0.28271484375, 0.286865234375, 0.284423828125, 0.24755859375, 0.32568359375, 0.31591796875, 0.220703125]","[0.75146484375, 0.7607421875, 0.77685546875, 0.6572265625, 0.79052734375, 0.80419921875, 0.720703125, 0.80419921875, 0.81640625, 0.73681640625, 0.7958984375, 0.85498046875, 0.82421875, 0.6494140625, 0.666015625, 0.55517578125, 0.8310546875, 0.7607421875, 0.64892578125, 0.5556640625]","{'woman': 0.654296875, 'miracle boy': 0.58193359375, 'invaders': 0, 'an king': 0, 'messenger': 0.78466796875, 'blacksmiths': 0, 'villagers': 0.66748046875, 'iron horse': 0.65087890625, 'soldiers': 0, 'landscape': 0}"
StoryAdapter,id4,trai_sau_rieng,"[0.3154296875, 0.32861328125, 0.298583984375, 0.273193359375, 0.308349609375, 0.295654296875, 0.2587890625, 0.285400390625, 0.339111328125, 0.340087890625, 0.3662109375, 0.29931640625, 0.317138671875, 0.2880859375, 0.351806640625, 0.331298828125, 0.378662109375, 0.33544921875, 0.36669921875, 0.328369140625, 0.270263671875, 0.302490234375, 0.317626953125]","[0.93896484375, 0.8017578125, 0.7080078125, 0.89794921875, 0.78173828125, 0.82861328125, 0.73779296875]","{'scholar-warrior': 0, 'man': 0, 'villagers': 0, 'boat': 0, 'mother': 0, 'scholar': 0.68115234375, 'young woman': 0, 'couple': 0, 'durian tree': 0, 'wife': 0.64013671875, 'husband': 0, 'spirit of wife': 0, 'fruit': 0, 'old man': 0.6083984375, 'guests': 0.5986328125, 'tear': 0}"
StoryAdapter,id4,trau_cau,"[0.267333984375, 0.28076171875, 0.25048828125, 0.244873046875, 0.2421875, 0.19482421875, 0.2474365234375, 0.253173828125, 0.259765625, 0.2420654296875, 0.2646484375, 0.23291015625, 0.2403564453125, 0.215576171875, 0.242431640625, 0.283935546875, 0.237060546875, 0.333740234375]","[0.8369140625, 0.8369140625, 0.7978515625, 0.755859375, 0.7265625, 0.68310546875, 0.80029296875, 0.80029296875, 0.79052734375, 0.79052734375, 0.693359375, 0.70263671875, 0.4755859375, 0.8076171875]","{'older brother': 0.48040771484375, 'younger brother': 0.66865234375, 'wife': 0.684814453125, 'younger brother (stone)': 0, 'older brother (tree)': 0, 'wife (vine)': 0, 'villagers': 0, 'ancient king': 0.518798828125, 'red juice': 0, 'betel': 0, 'areca': 0}"
StoryAdapter,id6,ba_luoi_riu,"[0.3740234375, 0.318359375, 0.333740234375, 0.301513671875, 0.34033203125, 0.35400390625, 0.339111328125, 0.33935546875, 0.326904296875, 0.3359375, 0.379150390625, 0.328369140625, 0.3193359375]","[0.84619140625, 0.78125, 0.88720703125, 0.8720703125, 0.8701171875, 0.8671875, 0.8515625, 0.802734375, 0.86279296875, 0.78173828125, 0.76611328125, 0.861328125, 0.888671875]","{'woodcutter': 0.62158203125, 'old man (buddha)': 0.6809430803571429}"
StoryAdapter,id6,cau_be_thong_minh,"[0.296630859375, 0.228271484375, 0.265625, 0.330078125, 0.2281494140625, 0.2861328125, 0.309326171875, 0.314208984375, 0.310791015625, 0.330078125, 0.23681640625, 0.286376953125, 0.312744140625, 0.338134765625]","[0.82080078125, 0.75146484375, 0.71435546875, 0.63037109375, 0.6552734375, 0.6962890625, 0.69873046875, 0.7568359375, 0.67578125, 0.60009765625]","{'mandarin': 0, 'small boy': 0.694580078125, 'king': 0.648681640625, 'villagers': 0, 'father': 0, 'soldiers': 0, 'mandarins': 0, 'ant': 0}"
StoryAdapter,id6,cau_be_tich_chu,"[0.298828125, 0.29296875, 0.31591796875, 0.3154296875, 0.358642578125, 0.379150390625, 0.33544921875, 0.3623046875, 0.292236328125, 0.340576171875, 0.309814453125, 0.294189453125]","[0.81787109375, 0.83349609375, 0.76611328125, 0.876953125, 0.86328125, 0.8935546875, 0.87109375, 0.78271484375, 0.7919921875]","{'grandmother': 0.6890869140625, 'grandmother (bird)': 0.67138671875, 'boy': 0.7223307291666666, 'fairy': 0}"
StoryAdapter,id6,cay_huyet_du,"[0.30615234375, 0.2359619140625, 0.20703125, 0.275634765625, 0.22265625, 0.2491455078125, 0.242431640625, 0.2132568359375, 0.238525390625, 0.258544921875, 0.267578125]","[0.94384765625, 0.7705078125, 0.85546875, 0.71435546875, 0.80419921875, 0.8212890625, 0.74072265625]","{'butcher': 0.6673828125, 'monk': 0.73681640625, 'woman': 0, 'knife': 0}"
StoryAdapter,id6,cay_khe,"[0.30322265625, 0.255615234375, 0.27783203125, 0.250244140625, 0.3173828125, 0.27783203125, 0.293212890625, 0.315185546875, 0.30224609375, 0.365966796875, 0.3291015625, 0.287109375, 0.296142578125, 0.310791015625, 0.300048828125, 0.33056640625, 0.341064453125]","[0.841796875, 0.7392578125, 0.83349609375, 0.86474609375, 0.7001953125, 0.81201171875, 0.6865234375, 0.8564453125, 0.712890625, 0.71044921875, 0.68115234375, 0.71435546875]","{'older brother': 0.6947021484375, 'younger brother': 0.64453125, 'starfruit tree': 0, 'giant bird': 0.7098388671875, 'wife': 0.517578125, 'wife (older)': 0}"
StoryAdapter,id6,cay_tre_tram_dot,"[0.252197265625, 0.267578125, 0.264892578125, 0.307373046875, 0.26318359375, 0.28759765625, 0.2744140625, 0.2484130859375, 0.2481689453125, 0.27734375, 0.268798828125, 0.2548828125, 0.2685546875, 0.274169921875, 0.279296875, 0.2113037109375, 0.26318359375, 0.23388671875, 0.29443359375, 0.285400390625]","[0.53759765625, 0.72802734375, 0.62451171875, 0.75390625, 0.78515625, 0.78515625, 0.59521484375, 0.607421875, 0.7060546875, 0.78369140625, 0.6533203125, 0.5810546875, 0.6201171875, 0.58642578125, 0.599609375, 0.60986328125, 0.71044921875, 0.70361328125, 0.65673828125, 0.65673828125, 0.64453125]","{'landowner': 0.72509765625, 'farmer': 0.6196664663461539, 'but': 0.70947265625, 'groom': 0, 'guests': 0, 'daughter': 0}"
StoryAdapter,id6,chim_da_da,"[0.3369140625, 0.302490234375, 0.2423095703125, 0.330810546875, 0.1806640625, 0.232666015625, 0.263427734375, 0.311279296875, 0.34375, 0.372314453125, 0.2568359375, 0.344970703125, 0.3349609375, 0.316162109375, 0.282470703125, 0.33642578125, 0.336181640625, 0.281494140625, 0.30517578125, 0.244140625, 0.34619140625, 0.273193359375]","[0.78857421875, 0.765625, 0.744140625, 0.8623046875, 0.70166015625, 0.85986328125, 0.728515625, 0.716796875, 0.75537109375, 0.73193359375, 0.7490234375, 0.67724609375, 0.705078125, 0.64208984375, 0.6865234375, 0.5888671875, 0.52685546875]","{'boy': 0.73359375, 'mother': 0.7540690104166666, 'stepfather': 0.5433349609375, 'villagers': 0, 'woodcutters': 0}"
StoryAdapter,id6,chim_hit_co,"[0.25390625, 0.2266845703125, 0.2432861328125, 0.267822265625, 0.23876953125, 0.3369140625, 0.270263671875, 0.2822265625, 0.25, 0.2459716796875, 0.304443359375, 0.2396240234375, 0.2900390625, 0.2125244140625, 0.322509765625]","[0.91943359375, 0.91943359375, 0.76513671875, 0.76513671875, 0.75732421875, 0.7666015625, 0.603515625, 0.7451171875, 0.68603515625, 0.7646484375, 0.71826171875, 0.65869140625, 0.62060546875, 0.74267578125]","{'aunt': 0.6446126302083334, 'nephew': 0.65087890625, 'crowd': 0, 'bird': 0}"
StoryAdapter,id6,chim_nam_trau_sau_cot_va_chim_bat_co_troi_cot,"[0.352783203125, 0.294921875, 0.317138671875, 0.3271484375, 0.2734375, 0.3310546875, 0.32470703125, 0.32080078125, 0.314453125, 0.243408203125, 0.257568359375, 0.363525390625, 0.284912109375, 0.286376953125]","[0.8486328125, 0.75634765625, 0.71337890625, 0.70263671875, 0.640625, 0.8046875, 0.591796875, 0.611328125, 0.62646484375, 0.865234375, 0.7138671875, 0.73095703125, 0.66064453125]","{'muscular vietnamese farmer': 0.734130859375, 'daughter': 0.6019965277777778, 'muscular vietnamese farmer (bird)': 0, 'daughter (bird)': 0}"
StoryAdapter,id6,chim_quoc,"[0.30908203125, 0.27783203125, 0.217529296875, 0.23681640625, 0.2203369140625, 0.263427734375, 0.2744140625, 0.2491455078125, 0.2646484375, 0.2333984375, 0.30126953125, 0.272216796875, 0.25, 0.2086181640625, 0.234375, 0.29150390625, 0.329833984375, 0.279052734375]","[0.73388671875, 0.779296875, 0.78271484375, 0.78271484375, 0.845703125, 0.79296875, 0.75390625, 0.7333984375, 0.7333984375, 0.81884765625, 0.81884765625, 0.7841796875, 0.7841796875, 0.82861328125, 0.646484375, 0.75927734375, 0.66162109375, 0.67041015625, 0.7158203125, 0.560546875]","{'poor scholar teacher': 0.59619140625, 'poor scholar friend': 0.6180245535714286, 'arrogant wife': 0.59140625, 'poor scholar friend (bird)': 0}"
StoryAdapter,id6,chim_tu_hu,"[0.2352294921875, 0.259521484375, 0.2646484375, 0.2548828125, 0.275146484375, 0.2646484375, 0.265869140625, 0.264892578125, 0.26904296875, 0.27734375, 0.281005859375, 0.2418212890625, 0.28466796875, 0.296875, 0.3134765625, 0.29248046875, 0.260009765625, 0.3330078125, 0.2978515625, 0.25439453125, 0.208740234375, 0.2403564453125, 0.2286376953125, 0.254150390625, 0.2098388671875, 0.25244140625]","[0.87060546875, 0.81005859375, 0.80322265625, 0.85009765625, 0.85595703125, 0.68115234375, 0.8837890625, 0.765625, 0.79638671875, 0.8193359375, 0.84521484375, 0.791015625, 0.69970703125, 0.796875, 0.7373046875, 0.77001953125, 0.771484375, 0.7197265625, 0.74365234375, 0.89306640625, 0.794921875, 0.83203125, 0.87109375, 0.8701171875, 0.7763671875, 0.8798828125, 0.79052734375, 0.830078125]","{'impatient monk': 0.7396946957236842, 'calm monk': 0.72607421875, 'buddha': 0, 'birds': 0.64208984375, 'bird': 0.7449544270833334, 'lotus': 0, 'woman': 0.6873372395833334, 'compassionate buddhist goddess': 0, 'impatient monk (bird)': 0}"
StoryAdapter,id6,coc_kien_troi,"[0.2474365234375, 0.26953125, 0.31201171875, 0.28076171875, 0.32177734375, 0.332275390625, 0.304931640625, 0.32470703125, 0.306884765625, 0.309814453125, 0.264892578125, 0.319091796875, 0.306884765625, 0.302978515625, 0.31494140625, 0.341064453125, 0.294189453125, 0.2418212890625, 0.308349609375, 0.244384765625, 0.326904296875, 0.29150390625, 0.262451171875]","[0.74169921875, 0.6416015625, 0.74609375, 0.74609375, 0.8642578125, 0.8642578125, 0.8642578125, 0.7900390625, 0.650390625, 0.79248046875, 0.66357421875, 0.7421875, 0.76513671875, 0.82861328125, 0.76611328125, 0.623046875, 0.79931640625, 0.638671875, 0.70654296875, 0.6162109375, 0.841796875, 0.765625, 0.77880859375, 0.56103515625, 0.75048828125, 0.73876953125, 0.86474609375, 0.62548828125, 0.82373046875, 0.77880859375, 0.86669921875, 0.890625]","{'sun': 0, 'earth': 0, 'soil': 0, 'withered tree': 0, 'birds': 0, 'toad': 0.6667829241071429, 'crab': 0.5732421875, 'bear': 0.611572265625, 'tiger': 0.79248046875, 'fox': 0.734375, 'bees': 0.568359375, 'giant drum': 0.63427734375, 'water jar': 0, 'jade emperor': 0.621337890625, 'rooster': 0.6591796875, 'dog': 0.46240234375, 'thunder god': 0.6961263020833334, 'rain': 0}"
StoryAdapter,id6,con_rong_chau_tien,"[0.294677734375, 0.277099609375, 0.284423828125, 0.3125, 0.30419921875, 0.2841796875, 0.28564453125, 0.275390625, 0.29443359375, 0.296875, 0.30810546875, 0.3115234375, 0.288330078125, 0.27734375, 0.287109375, 0.280517578125, 0.339599609375, 0.32080078125, 0.2529296875, 0.252685546875]","[0.90380859375, 0.9140625, 0.70458984375, 0.87890625, 0.59423828125, 0.7431640625, 0.8896484375, 0.75830078125, 0.91259765625, 0.87158203125, 0.89794921875, 0.62451171875, 0.591796875, 0.74462890625, 0.919921875, 0.73583984375, 0.6904296875, 0.8125, 0.64697265625, 0.6357421875]","{'dragon lineage lord': 0.675390625, 'monsters': 0, 'villagers': 0, 'mountain fairy': 0.6505859375, 'glowing sac': 0, 'baby boys': 0, 'sons': 0.407470703125, 'brothers': 0, 'legendary vietnamese king': 0.47021484375, 'officials': 0, 'bronze drums': 0, 'dragon and fairy': 0}"
StoryAdapter,id6,da_trang,"[0.326416015625, 0.319580078125, 0.27685546875, 0.3056640625, 0.277099609375, 0.3291015625, 0.2744140625, 0.2783203125, 0.28515625, 0.2398681640625, 0.2430419921875, 0.25927734375, 0.2479248046875, 0.302001953125, 0.3076171875, 0.298828125, 0.299072265625, 0.278076171875, 0.267822265625, 0.318359375, 0.21875, 0.268310546875, 0.25732421875, 0.27685546875, 0.293212890625, 0.300537109375, 0.2900390625, 0.2496337890625, 0.3193359375, 0.29443359375, 0.2998046875]","[0.8798828125, 0.78662109375, 0.7841796875, 0.76220703125, 0.76708984375, 0.7802734375, 0.77685546875, 0.80224609375, 0.84228515625, 0.79638671875, 0.796875, 0.84228515625, 0.7998046875, 0.765625, 0.765625, 0.7197265625, 0.6875, 0.78466796875, 0.8935546875, 0.849609375, 0.78466796875, 0.78369140625, 0.76123046875, 0.7958984375, 0.8046875, 0.8349609375, 0.7880859375, 0.8203125, 0.765625, 0.771484375, 0.7763671875]","{'old man': 0.6483154296875, 'male cobra': 0, 'female cobra': 0, 'large cobra': 0, 'snake': 0, 'glowing pearl': 0, 'green pearl': 0, 'crows': 0, 'floating corpse': 0, 'soldiers': 0, 'sparrows': 0, 'mandarin': 0, ""friend's house"": 0, 'friend': 0, 'geese': 0.710693359375, 'white gander': 0.76611328125, 'blue pearl': 0.75439453125, 'river': 0, 'dragon palace': 0, 'dragon king': 0, 'empty house': 0, 'letter': 0, 'sand': 0, 'small crab': 0}"
StoryAdapter,id6,ho_guom,"[0.2568359375, 0.2308349609375, 0.26904296875, 0.303955078125, 0.2340087890625, 0.307861328125, 0.29443359375, 0.27587890625, 0.251953125, 0.2498779296875, 0.332763671875, 0.282470703125, 0.33203125, 0.2841796875, 0.288818359375, 0.316162109375, 0.33203125, 0.3525390625, 0.32763671875, 0.310546875, 0.29150390625]","[0.90869140625, 0.72314453125, 0.76904296875, 0.69140625, 0.60791015625, 0.70361328125, 0.79638671875, 0.6953125, 0.76123046875, 0.82080078125, 0.57568359375, 0.798828125, 0.81591796875, 0.6787109375, 0.8984375, 0.79248046875, 0.56298828125, 0.85693359375, 0.50146484375, 0.69189453125, 0.82861328125, 0.76806640625]","{'ming invaders': 0, 'villagers': 0.46142578125, 'dragon lord': 0, 'peasants': 0, 'loyal soldier': 0.794921875, 'rusty sword blade': 0, 'lam son rebel army': 0.68798828125, 'rebel leader': 0.6353236607142857, 'glowing sword': 0, 'jeweled hilt': 0, 'soldiers': 0, 'legendary vietnamese king': 0.5885416666666666, 'golden turtle': 0.7472330729166666, 'magic sword': 0}"
StoryAdapter,id6,mai_an_tiem,"[0.255859375, 0.336181640625, 0.344482421875, 0.270263671875, 0.33349609375, 0.27880859375, 0.28955078125, 0.34326171875, 0.218017578125, 0.314208984375, 0.281005859375, 0.26953125, 0.306396484375, 0.266845703125, 0.303466796875, 0.286865234375, 0.252197265625, 0.2203369140625, 0.304443359375, 0.276123046875, 0.271240234375, 0.269775390625, 0.2294921875, 0.265625, 0.265869140625]","[0.7431640625, 0.77392578125, 0.791015625, 0.77685546875, 0.673828125, 0.728515625, 0.76904296875, 0.826171875, 0.61572265625, 0.61572265625, 0.630859375, 0.64453125, 0.64453125, 0.65771484375, 0.65771484375, 0.5927734375, 0.60693359375, 0.60693359375, 0.60693359375, 0.5859375, 0.5859375, 0.5556640625, 0.947265625, 0.548828125, 0.54443359375, 0.54443359375, 0.54443359375, 0.59033203125, 0.828125, 0.6953125, 0.80419921875, 0.61328125, 0.755859375, 0.66552734375, 0.77783203125, 0.68359375]","{'young man': 0.5175537109375, 'wife': 0.7032470703125, 'son': 0.635009765625, 'officials': 0.5159912109375, 'legendary vietnamese king': 0.5223214285714286, 'guards': 0.39013671875, 'elderly mandarin': 0, 'old official': 0, 'guard': 0, 'birds': 0, 'green vines': 0, 'watermelons': 0.79150390625, 'fishermen': 0.67822265625, 'traders': 0, 'people': 0, 'servant': 0.775634765625, 'temple': 0}"
StoryAdapter,id6,son_tinh_thuy_tinh,"[0.314453125, 0.2440185546875, 0.271728515625, 0.290283203125, 0.2626953125, 0.255615234375, 0.25830078125, 0.219482421875, 0.289306640625, 0.2783203125, 0.208740234375, 0.245361328125, 0.2432861328125, 0.238037109375, 0.23779296875, 0.285888671875, 0.243896484375, 0.207275390625]","[0.66552734375, 0.626953125, 0.62109375, 0.64404296875, 0.64404296875, 0.5390625, 0.5390625, 0.662109375, 0.62939453125, 0.6162109375, 0.640625, 0.5, 0.54345703125, 0.8916015625, 0.429931640625, 0.84228515625, 0.58544921875, 0.7548828125, 0.477294921875]","{'beautiful princess': 0.65673828125, 'legendary vietnamese king': 0.657470703125, 'treasures': 0, 'royal nobels': 0, 'moutain lord': 0.6488037109375, 'water lord': 0.75439453125, 'mythical offerings': 0, 'bamboo scroll': 0, 'monsters': 0, 'villagers': 0, 'bronze drum spirit': 0, 'landscape': 0}"
StoryAdapter,id6,so_dua,"[0.271240234375, 0.2381591796875, 0.25732421875, 0.246337890625, 0.24169921875, 0.3291015625, 0.236328125, 0.2626953125, 0.31982421875, 0.322998046875, 0.31396484375, 0.31396484375, 0.2496337890625, 0.33056640625]","[0.75537109375, 0.74072265625, 0.697265625, 0.796875, 0.796875, 0.7841796875, 0.7841796875, 0.62255859375, 0.66455078125, 0.66455078125, 0.77587890625, 0.75537109375, 0.56591796875, 0.56591796875, 0.5986328125, 0.6875, 0.76708984375, 0.76708984375, 0.63720703125, 0.63720703125]","{'elderly woman': 0, 'widow': 0, 'round baby': 0, 'strange coconut boy': 0.723876953125, 'landlord': 0.70361328125, 'mother': 0, 'youngest daughter': 0.69052734375, 'sisters': 0.386962890625, 'young man': 0, 'rooster': 0}"
